invoice_id,branch,city,customer_type,gender_customer,product_line,unit_cost,quantity,5pct_markup,revenue,date,time,payment_method,cogs,gm_pct,gross_income,rating
420-18-8989,A,Yangon,Membro,Feminino,Esportes e viagem,51.52,8,20608,432768,02/02/19,15:47,Dinheiro,412.16,4.761904762,20608,9.6
277-63-2961,B,Mandalay,Membro,Masculino,Esportes e viagem,73.97,1,3.6985,77.6685,02/03/19,15:53,Cartão de crédito,73.97,4.761904762,3.6985,5.4
573-98-8548,C,Naypyitaw,Membro,Feminino,Acessórios de moda,31.9,1,1595,33495,01/05/19,12:40,Cartão de débito,31.9,4.761904762,1595,9.1
620-02-2046,C,Naypyitaw,Normal,Masculino,Casa e estilo de vida,69.4,2,6.94,145.74,1/27/2019,19:48,Cartão de débito,138.8,4.761904762,6.94,9
282-35-2475,B,Mandalay,Normal,Feminino,Esportes e viagem,93.31,2,9331,195951,3/25/2019,17:53,Dinheiro,186.62,4.761904762,9331,6.3
511-54-3087,B,Mandalay,Normal,Masculino,Esportes e viagem,88.45,1,4.4225,92.8725,2/25/2019,16:36,Cartão de crédito,88.45,4.761904762,4.4225,9.5
726-29-6793,A,Yangon,Membro,Masculino,Acessórios eletrônicos,24.18,8,9672,203112,1/28/2019,20:54,Cartão de débito,193.44,4.761904762,9672,9.8
387-49-4215,B,Mandalay,Membro,Feminino,Esportes e viagem,48.5,3,7275,152775,01/08/19,12:50,Dinheiro,145.5,4.761904762,7275,6.7
862-17-9201,B,Mandalay,Normal,Feminino,Comida e bebidas,84.05,6,25215,529515,1/29/2019,10:48,Cartão de crédito,504.3,4.761904762,25215,7.7
291-21-5991,B,Mandalay,Membro,Masculino,Saúde e beleza,61.29,5,15.3225,321.7725,3/29/2019,14:28,Dinheiro,306.45,4.761904762,15.3225,7
602-80-9671,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,15.95,6,4785,100485,02/09/19,17:15,Cartão de crédito,95.7,4.761904762,4785,5.1
347-72-6115,B,Mandalay,Membro,Feminino,Esportes e viagem,90.74,7,31759,666939,1/16/2019,18:03,Cartão de crédito,635.18,4.761904762,31759,6.2
209-61-0206,A,Yangon,Normal,Feminino,Casa e estilo de vida,42.91,5,10.7275,225.2775,01/05/19,17:29,Cartão de débito,214.55,4.761904762,10.7275,6.1
595-27-4851,A,Yangon,Normal,Feminino,Acessórios de moda,54.28,7,18998,398958,1/27/2019,18:05,Cartão de débito,379.96,4.761904762,18998,9.3
189-52-0236,A,Yangon,Normal,Masculino,Acessórios eletrônicos,99.55,7,34.8425,731.6925,3/14/2019,12:07,Dinheiro,696.85,4.761904762,34.8425,7.6
503-07-0930,C,Naypyitaw,Membro,Masculino,Esportes e viagem,58.39,7,20.4365,429.1665,2/23/2019,19:49,Cartão de crédito,408.73,4.761904762,20.4365,8.2
413-20-6708,C,Naypyitaw,Membro,Feminino,Acessórios de moda,51.47,1,2.5735,54.0435,3/18/2019,15:52,Cartão de débito,51.47,4.761904762,2.5735,8.5
425-85-2085,B,Mandalay,Membro,Masculino,Saúde e beleza,54.86,5,13715,288015,3/29/2019,16:48,Cartão de débito,274.3,4.761904762,13715,9.8
521-18-7827,C,Naypyitaw,Membro,Masculino,Casa e estilo de vida,39.39,5,9.8475,206.7975,1/22/2019,20:46,Cartão de crédito,196.95,4.761904762,9.8475,8.7
220-28-1851,A,Yangon,Normal,Masculino,Casa e estilo de vida,34.73,2,3473,72933,03/01/19,18:14,Cartão de débito,69.46,4.761904762,3473,9.7
600-38-9738,C,Naypyitaw,Membro,Masculino,Esportes e viagem,71.92,5,17.98,377.58,1/17/2019,15:05,Cartão de crédito,359.6,4.761904762,17.98,4.3
734-91-1155,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,45.71,3,6.8565,143.9865,3/26/2019,10:34,Cartão de crédito,137.13,4.761904762,6.8565,7.7
451-28-5717,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,83.17,6,24951,523971,3/20/2019,11:23,Dinheiro,499.02,4.761904762,24951,7.3
609-81-8548,A,Yangon,Membro,Feminino,Casa e estilo de vida,37.44,6,11232,235872,02/06/19,13:55,Cartão de crédito,224.64,4.761904762,11232,5.9
133-14-7229,C,Naypyitaw,Normal,Masculino,Saúde e beleza,62.87,2,6287,132027,01/01/19,11:43,Dinheiro,125.74,4.761904762,6287,5
534-01-4457,A,Yangon,Normal,Masculino,Comida e bebidas,81.71,6,24513,514773,1/27/2019,14:36,Cartão de crédito,490.26,4.761904762,24513,8
719-89-8991,A,Yangon,Membro,Feminino,Esportes e viagem,91.41,5,22.8525,479.9025,2/25/2019,16:03,Cartão de débito,457.05,4.761904762,22.8525,7.1
286-62-6248,B,Mandalay,Normal,Masculino,Acessórios de moda,39.21,4,7842,164682,1/16/2019,20:03,Cartão de crédito,156.84,4.761904762,7842,9
339-38-9982,B,Mandalay,Membro,Masculino,Acessórios de moda,59.86,2,5986,125706,1/13/2019,14:55,Cartão de débito,119.72,4.761904762,5986,6.7
827-44-5872,B,Mandalay,Membro,Feminino,Comida e bebidas,54.36,10,27.18,570.78,02/07/19,11:28,Cartão de crédito,543.6,4.761904762,27.18,6.1
827-77-7633,A,Yangon,Normal,Masculino,Esportes e viagem,98.09,9,44.1405,926.9505,2/17/2019,19:41,Dinheiro,882.81,4.761904762,44.1405,9.3
287-83-1405,A,Yangon,Normal,Masculino,Saúde e beleza,25.43,6,7629,160209,02/12/19,19:01,Cartão de débito,152.58,4.761904762,7629,7
435-13-4908,A,Yangon,Membro,Masculino,Acessórios de moda,86.68,8,34672,728112,1/24/2019,18:04,Cartão de crédito,693.44,4.761904762,34672,7.2
857-67-9057,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,22.95,10,11475,240975,02/06/19,19:20,Cartão de débito,229.5,4.761904762,11475,8.2
236-27-1144,C,Naypyitaw,Normal,Feminino,Comida e bebidas,16.31,9,7.3395,154.1295,3/26/2019,10:31,Cartão de débito,146.79,4.761904762,7.3395,8.4
892-05-6689,A,Yangon,Normal,Feminino,Casa e estilo de vida,28.32,5,7.08,148.68,03/11/19,13:28,Cartão de débito,141.6,4.761904762,7.08,6.2
583-41-4548,C,Naypyitaw,Normal,Masculino,Casa e estilo de vida,16.67,7,5.8345,122.5245,02/07/19,11:36,Cartão de débito,116.69,4.761904762,5.8345,7.4
339-12-4827,B,Mandalay,Membro,Feminino,Acessórios de moda,73.96,1,3698,77658,01/05/19,11:32,Cartão de crédito,73.96,4.761904762,3698,5
643-38-7867,A,Yangon,Normal,Masculino,Casa e estilo de vida,97.94,1,4897,102837,03/07/19,11:44,Cartão de débito,97.94,4.761904762,4897,6.9
308-81-0538,A,Yangon,Normal,Feminino,Acessórios de moda,73.05,4,14.61,306.81,2/25/2019,17:16,Cartão de crédito,292.2,4.761904762,14.61,4.9
358-88-9262,C,Naypyitaw,Membro,Feminino,Comida e bebidas,87.48,6,26244,551124,02/01/19,18:43,Cartão de débito,524.88,4.761904762,26244,5.1
460-35-4390,A,Yangon,Normal,Masculino,Casa e estilo de vida,30.68,3,4602,96642,1/22/2019,11:00,Cartão de débito,92.04,4.761904762,4602,9.1
343-87-0864,C,Naypyitaw,Membro,Masculino,Saúde e beleza,75.88,1,3794,79674,01/03/19,10:30,Cartão de crédito,75.88,4.761904762,3794,7.1
173-50-1108,B,Mandalay,Membro,Feminino,Esportes e viagem,20.18,4,4036,84756,2/13/2019,12:14,Cartão de crédito,80.72,4.761904762,4036,5
243-47-2663,C,Naypyitaw,Membro,Masculino,Acessórios eletrônicos,18.77,6,5631,118251,1/28/2019,16:43,Cartão de crédito,112.62,4.761904762,5631,5.5
841-18-8232,B,Mandalay,Normal,Feminino,Comida e bebidas,71.2,1,3.56,74.76,01/05/19,20:40,Cartão de crédito,71.2,4.761904762,3.56,9.2
701-23-5550,B,Mandalay,Membro,Masculino,Casa e estilo de vida,38.81,4,7762,163002,3/19/2019,13:40,Cartão de débito,155.24,4.761904762,7762,4.9
647-50-1224,A,Yangon,Normal,Feminino,Acessórios de moda,29.42,10,14.71,308.91,01/12/19,16:23,Cartão de débito,294.2,4.761904762,14.71,8.9
541-48-8554,A,Yangon,Normal,Masculino,Esportes e viagem,60.95,9,27.4275,575.9775,01/07/19,12:08,Cartão de crédito,548.55,4.761904762,27.4275,6
539-21-7227,B,Mandalay,Normal,Feminino,Esportes e viagem,51.54,5,12885,270585,1/26/2019,17:45,Dinheiro,257.7,4.761904762,12885,4.2
213-32-1216,A,Yangon,Normal,Feminino,Acessórios eletrônicos,66.06,6,19818,416178,1/23/2019,10:28,Dinheiro,396.36,4.761904762,19818,7.3
747-58-7183,B,Mandalay,Normal,Masculino,Acessórios de moda,57.27,3,8.5905,180.4005,02/09/19,20:31,Cartão de débito,171.81,4.761904762,8.5905,6.5
582-52-8065,B,Mandalay,Normal,Feminino,Acessórios de moda,54.31,9,24.4395,513.2295,2/22/2019,10:49,Dinheiro,488.79,4.761904762,24.4395,8.9
210-57-1719,B,Mandalay,Normal,Feminino,Saúde e beleza,58.24,9,26208,550368,02/05/19,12:34,Dinheiro,524.16,4.761904762,26208,9.7
399-69-4630,C,Naypyitaw,Normal,Masculino,Acessórios eletrônicos,22.21,6,6663,139923,03/07/19,10:23,Cartão de crédito,133.26,4.761904762,6663,8.6
134-75-2619,A,Yangon,Membro,Masculino,Acessórios eletrônicos,19.32,7,6762,142002,3/25/2019,18:51,Dinheiro,135.24,4.761904762,6762,6.9
356-44-8813,B,Mandalay,Normal,Masculino,Casa e estilo de vida,37.48,3,5622,118062,1/20/2019,13:45,Cartão de crédito,112.44,4.761904762,5622,7.7
198-66-9832,B,Mandalay,Membro,Feminino,Acessórios de moda,72.04,2,7204,151284,02/04/19,19:38,Dinheiro,144.08,4.761904762,7204,9.5
283-26-5248,C,Naypyitaw,Membro,Feminino,Comida e bebidas,98.52,10,49.26,1034.46,1/30/2019,20:23,Cartão de débito,985.2,4.761904762,49.26,4.5
712-39-0363,A,Yangon,Membro,Masculino,Comida e bebidas,41.66,6,12498,262458,01/02/19,15:24,Cartão de débito,249.96,4.761904762,12498,5.6
218-59-9410,A,Yangon,Membro,Feminino,Casa e estilo de vida,72.42,3,10863,228123,3/29/2019,16:54,Cartão de débito,217.26,4.761904762,10863,8.2
174-75-0888,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,21.58,9,9711,203931,3/14/2019,12:32,Dinheiro,194.22,4.761904762,9711,7.3
866-99-7614,C,Naypyitaw,Normal,Masculino,Comida e bebidas,89.2,10,44.6,936.6,02/11/19,15:42,Cartão de crédito,892,4.761904762,44.6,4.4
134-54-4720,B,Mandalay,Normal,Feminino,Acessórios eletrônicos,42.42,8,16968,356328,1/30/2019,13:58,Cartão de débito,339.36,4.761904762,16968,5.7
760-90-2357,A,Yangon,Membro,Masculino,Acessórios eletrônicos,74.51,6,22353,469413,3/20/2019,15:08,Cartão de débito,447.06,4.761904762,22353,5
514-37-2845,B,Mandalay,Normal,Masculino,Acessórios de moda,99.25,2,9925,208425,3/20/2019,13:02,Dinheiro,198.5,4.761904762,9925,9
698-98-5964,A,Yangon,Normal,Feminino,Comida e bebidas,81.21,10,40605,852705,1/17/2019,13:01,Cartão de crédito,812.1,4.761904762,40605,6.3
718-57-9773,C,Naypyitaw,Normal,Feminino,Esportes e viagem,49.33,10,24665,517965,02/03/19,16:40,Cartão de crédito,493.3,4.761904762,24665,9.4
651-88-7328,A,Yangon,Normal,Feminino,Acessórios de moda,65.74,9,29583,621243,01/01/19,13:55,Dinheiro,591.66,4.761904762,29583,7.7
241-11-2261,B,Mandalay,Normal,Feminino,Acessórios de moda,79.86,7,27951,586971,01/10/19,10:33,Cartão de crédito,559.02,4.761904762,27951,5.5
408-26-9866,C,Naypyitaw,Normal,Feminino,Esportes e viagem,73.98,7,25893,543753,03/02/19,16:42,Cartão de débito,517.86,4.761904762,25893,4.1
834-83-1826,B,Mandalay,Membro,Feminino,Casa e estilo de vida,82.04,5,20.51,430.71,2/25/2019,17:16,Cartão de crédito,410.2,4.761904762,20.51,7.6
343-61-3544,B,Mandalay,Membro,Masculino,Esportes e viagem,26.67,10,13335,280035,1/29/2019,11:48,Dinheiro,266.7,4.761904762,13335,8.6
239-48-4278,A,Yangon,Membro,Masculino,Comida e bebidas,10.13,7,3.5455,74.4555,03/10/19,19:35,Cartão de débito,70.91,4.761904762,3.5455,8.3
355-34-6244,B,Mandalay,Normal,Masculino,Comida e bebidas,72.39,2,7239,152019,1/13/2019,19:55,Cartão de crédito,144.78,4.761904762,7239,8.1
550-84-8664,A,Yangon,Normal,Masculino,Esportes e viagem,85.91,5,21.4775,451.0275,3/22/2019,14:33,Cartão de crédito,429.55,4.761904762,21.4775,8.6
339-96-8318,B,Mandalay,Membro,Masculino,Acessórios de moda,81.31,7,28.4585,597.6285,03/01/19,19:49,Cartão de débito,569.17,4.761904762,28.4585,6.3
458-61-0011,B,Mandalay,Normal,Masculino,Comida e bebidas,60.3,4,12.06,253.26,2/20/2019,18:43,Dinheiro,241.2,4.761904762,12.06,5.8
592-34-6155,C,Naypyitaw,Normal,Masculino,Comida e bebidas,31.77,4,6354,133434,1/14/2019,14:43,Cartão de débito,127.08,4.761904762,6354,6.2
797-88-0493,A,Yangon,Normal,Feminino,Saúde e beleza,64.27,4,12854,269934,3/26/2019,13:54,Dinheiro,257.08,4.761904762,12854,7.7
207-73-1363,B,Mandalay,Normal,Masculino,Saúde e beleza,69.51,2,6951,145971,03/01/19,12:15,Cartão de débito,139.02,4.761904762,6951,8.1
390-31-6381,C,Naypyitaw,Normal,Masculino,Comida e bebidas,27.22,3,4083,85743,01/07/19,12:37,Dinheiro,81.66,4.761904762,4083,7.3
443-82-0585,A,Yangon,Membro,Feminino,Saúde e beleza,77.68,4,15536,326256,02/01/19,19:54,Dinheiro,310.72,4.761904762,15536,8.4
339-18-7061,C,Naypyitaw,Membro,Feminino,Acessórios de moda,92.98,2,9298,195258,2/13/2019,15:06,Cartão de crédito,185.96,4.761904762,9298,8
359-90-3665,B,Mandalay,Membro,Feminino,Acessórios de moda,18.08,4,3616,75936,1/14/2019,18:03,Cartão de crédito,72.32,4.761904762,3616,9.5
375-72-3056,B,Mandalay,Normal,Masculino,Esportes e viagem,63.06,3,9459,198639,1/19/2019,15:58,Cartão de débito,189.18,4.761904762,9459,7
127-47-6963,A,Yangon,Normal,Masculino,Saúde e beleza,51.71,4,10342,217182,03/09/19,13:53,Cartão de crédito,206.84,4.761904762,10342,9.8
278-86-2735,A,Yangon,Normal,Feminino,Comida e bebidas,52.34,3,7851,164871,3/27/2019,14:03,Dinheiro,157.02,4.761904762,7851,9.2
695-28-6250,A,Yangon,Normal,Feminino,Esportes e viagem,43.06,5,10765,226065,02/04/19,16:38,Cartão de débito,215.3,4.761904762,10765,7.7
379-17-6588,C,Naypyitaw,Normal,Masculino,Acessórios de moda,59.61,10,29805,625905,3/14/2019,11:07,Dinheiro,596.1,4.761904762,29805,5.3
227-50-3718,A,Yangon,Normal,Masculino,Saúde e beleza,14.62,5,3655,76755,03/04/19,12:23,Dinheiro,73.1,4.761904762,3655,4.4
302-15-2162,C,Naypyitaw,Membro,Masculino,Saúde e beleza,46.53,6,13959,293139,03/03/19,10:54,Cartão de crédito,279.18,4.761904762,13959,4.3
788-07-8452,C,Naypyitaw,Membro,Feminino,Casa e estilo de vida,24.24,7,8484,178164,1/27/2019,17:38,Cartão de débito,169.68,4.761904762,8484,9.4
560-49-6611,A,Yangon,Membro,Feminino,Esportes e viagem,45.58,1,2279,47859,02/07/19,14:13,Dinheiro,45.58,4.761904762,2279,9.8
880-35-0356,A,Yangon,Membro,Feminino,Esportes e viagem,75.2,3,11.28,236.88,02/05/19,11:51,Cartão de débito,225.6,4.761904762,11.28,4.8
585-11-6748,B,Mandalay,Membro,Masculino,Esportes e viagem,96.8,3,14.52,304.92,3/15/2019,13:05,Dinheiro,290.4,4.761904762,14.52,5.3
470-31-3286,B,Mandalay,Normal,Masculino,Saúde e beleza,14.82,3,2223,46683,03/01/19,11:30,Cartão de crédito,44.46,4.761904762,2223,8.7
152-68-2907,A,Yangon,Normal,Masculino,Comida e bebidas,52.2,3,7.83,164.43,2/15/2019,13:30,Cartão de crédito,156.6,4.761904762,7.83,9.5
123-35-4896,C,Naypyitaw,Normal,Feminino,Esportes e viagem,46.66,9,20997,440937,2/17/2019,19:11,Cartão de débito,419.94,4.761904762,20997,5.3
258-69-7810,C,Naypyitaw,Normal,Feminino,Acessórios de moda,36.85,5,9.2125,193.4625,1/26/2019,18:53,Dinheiro,184.25,4.761904762,9.2125,9.2
334-64-2006,A,Yangon,Membro,Feminino,Casa e estilo de vida,70.32,2,7032,147672,3/24/2019,14:22,Cartão de débito,140.64,4.761904762,7032,9.6
219-61-4139,C,Naypyitaw,Normal,Masculino,Acessórios eletrônicos,83.08,1,4154,87234,1/23/2019,17:16,Cartão de débito,83.08,4.761904762,4154,6.4
881-41-7302,C,Naypyitaw,Normal,Feminino,Acessórios de moda,64.99,1,3.2495,68.2395,1/26/2019,10:06,Cartão de crédito,64.99,4.761904762,3.2495,4.5
373-09-4567,C,Naypyitaw,Normal,Masculino,Comida e bebidas,77.56,10,38.78,814.38,3/14/2019,20:35,Cartão de débito,775.6,4.761904762,38.78,6.9
642-30-6693,B,Mandalay,Normal,Feminino,Esportes e viagem,54.51,6,16353,343413,3/17/2019,13:54,Cartão de débito,327.06,4.761904762,16353,7.8
484-22-8230,C,Naypyitaw,Membro,Feminino,Acessórios de moda,51.89,7,18.1615,381.3915,01/08/19,20:08,Dinheiro,363.23,4.761904762,18.1615,4.5
830-58-2383,B,Mandalay,Normal,Masculino,Casa e estilo de vida,31.75,4,6.35,133.35,02/08/19,15:26,Dinheiro,127,4.761904762,6.35,8.6
559-98-9873,A,Yangon,Membro,Feminino,Acessórios de moda,53.65,7,18.7775,394.3275,02/10/19,12:56,Cartão de débito,375.55,4.761904762,18.7775,5.2
544-32-5024,C,Naypyitaw,Membro,Feminino,Comida e bebidas,49.79,4,9958,209118,3/28/2019,19:16,Cartão de crédito,199.16,4.761904762,9958,6.4
318-12-0304,A,Yangon,Normal,Masculino,Acessórios de moda,30.61,1,1.5305,32.1405,1/23/2019,12:20,Cartão de débito,30.61,4.761904762,1.5305,5.2
349-97-8902,B,Mandalay,Membro,Masculino,Comida e bebidas,57.89,2,5789,121569,1/17/2019,10:37,Cartão de débito,115.78,4.761904762,5789,8.9
421-95-9805,A,Yangon,Normal,Feminino,Acessórios eletrônicos,28.96,1,1448,30408,02/07/19,10:18,Cartão de crédito,28.96,4.761904762,1448,6.2
277-35-5865,C,Naypyitaw,Membro,Feminino,Comida e bebidas,98.97,9,44.5365,935.2665,03/09/19,11:23,Dinheiro,890.73,4.761904762,44.5365,6.7
789-23-8625,B,Mandalay,Membro,Masculino,Acessórios de moda,93.22,3,13983,293643,1/24/2019,11:45,Dinheiro,279.66,4.761904762,13983,7.2
284-54-4231,C,Naypyitaw,Membro,Masculino,Esportes e viagem,80.93,1,4.0465,84.9765,1/19/2019,16:08,Cartão de crédito,80.93,4.761904762,4.0465,9
443-59-0061,A,Yangon,Membro,Masculino,Comida e bebidas,67.45,10,33725,708225,02/03/19,11:25,Cartão de débito,674.5,4.761904762,33725,4.2
509-29-3912,A,Yangon,Membro,Feminino,Esportes e viagem,38.72,9,17424,365904,3/20/2019,12:24,Cartão de débito,348.48,4.761904762,17424,4.2
327-40-9673,B,Mandalay,Membro,Masculino,Esportes e viagem,72.6,6,21.78,457.38,1/13/2019,19:51,Dinheiro,435.6,4.761904762,21.78,6.9
840-19-2096,C,Naypyitaw,Membro,Masculino,Acessórios eletrônicos,87.91,5,21.9775,461.5275,3/14/2019,18:10,Cartão de débito,439.55,4.761904762,21.9775,4.4
828-46-6863,A,Yangon,Membro,Masculino,Comida e bebidas,98.53,6,29559,620739,1/23/2019,11:22,Cartão de crédito,591.18,4.761904762,29559,4
641-96-3695,C,Naypyitaw,Membro,Feminino,Acessórios de moda,43.46,6,13038,273798,02/07/19,17:55,Cartão de débito,260.76,4.761904762,13038,8.5
420-97-3340,A,Yangon,Normal,Feminino,Comida e bebidas,71.68,3,10752,225792,3/28/2019,15:30,Cartão de crédito,215.04,4.761904762,10752,9.2
436-54-4512,A,Yangon,Membro,Feminino,Comida e bebidas,91.61,1,4.5805,96.1905,3/20/2019,19:44,Dinheiro,91.61,4.761904762,4.5805,9.8
670-79-6321,B,Mandalay,Membro,Feminino,Casa e estilo de vida,94.59,7,33.1065,695.2365,1/17/2019,15:27,Cartão de crédito,662.13,4.761904762,33.1065,4.9
852-62-7105,B,Mandalay,Normal,Feminino,Acessórios de moda,83.25,10,41625,874125,01/12/19,11:25,Cartão de crédito,832.5,4.761904762,41625,4.4
598-06-7312,B,Mandalay,Membro,Masculino,Acessórios de moda,91.35,1,4.5675,95.9175,2/16/2019,15:42,Dinheiro,91.35,4.761904762,4.5675,6.8
135-13-8269,B,Mandalay,Membro,Feminino,Comida e bebidas,78.88,2,7888,165648,1/26/2019,16:04,Dinheiro,157.76,4.761904762,7888,9.1
816-57-2053,A,Yangon,Normal,Masculino,Esportes e viagem,60.87,2,6087,127827,03/09/19,12:37,Cartão de débito,121.74,4.761904762,6087,8.7
628-90-8624,B,Mandalay,Membro,Masculino,Saúde e beleza,82.58,10,41.29,867.09,3/14/2019,14:41,Dinheiro,825.8,4.761904762,41.29,5
856-66-2701,A,Yangon,Membro,Masculino,Casa e estilo de vida,53.3,3,7995,167895,1/25/2019,14:19,Cartão de débito,159.9,4.761904762,7995,7.5
308-39-1707,A,Yangon,Normal,Feminino,Acessórios de moda,12.09,1,0.6045,12.6945,1/26/2019,18:19,Cartão de crédito,12.09,4.761904762,0.6045,8.2
149-61-1929,A,Yangon,Normal,Masculino,Esportes e viagem,64.19,10,32095,673995,1/19/2019,14:08,Cartão de crédito,641.9,4.761904762,32095,6.7
655-07-2265,A,Yangon,Normal,Masculino,Acessórios eletrônicos,78.31,3,11.7465,246.6765,03/05/19,16:38,Cartão de débito,234.93,4.761904762,11.7465,5.4
589-02-8023,A,Yangon,Membro,Masculino,Comida e bebidas,83.77,2,8377,175917,1/15/2019,10:54,Cartão de crédito,167.54,4.761904762,8377,7
420-04-7590,B,Mandalay,Normal,Masculino,Casa e estilo de vida,99.7,3,14955,314055,3/18/2019,11:29,Cartão de débito,299.1,4.761904762,14955,4.7
182-88-2763,B,Mandalay,Membro,Masculino,Comida e bebidas,79.91,3,11.9865,251.7165,3/20/2019,19:28,Cartão de crédito,239.73,4.761904762,11.9865,5
188-55-0967,B,Mandalay,Membro,Masculino,Saúde e beleza,66.47,10,33235,697935,1/15/2019,15:01,Cartão de crédito,664.7,4.761904762,33235,5
610-46-4100,A,Yangon,Normal,Masculino,Saúde e beleza,28.95,7,10.1325,212.7825,03/03/19,20:31,Cartão de crédito,202.65,4.761904762,10.1325,6
318-81-2368,C,Naypyitaw,Normal,Feminino,Acessórios eletrônicos,46.2,1,2.31,48.51,3/19/2019,12:16,Dinheiro,46.2,4.761904762,2.31,6.3
364-33-8584,B,Mandalay,Membro,Feminino,Comida e bebidas,17.63,5,4.4075,92.5575,03/08/19,15:27,Dinheiro,88.15,4.761904762,4.4075,8.5
665-63-9737,B,Mandalay,Normal,Masculino,Acessórios de moda,52.42,3,7863,165123,2/27/2019,17:36,Cartão de débito,157.26,4.761904762,7863,7.5
695-09-5146,B,Mandalay,Membro,Feminino,Comida e bebidas,98.79,3,14.8185,311.1885,2/23/2019,20:00,Cartão de débito,296.37,4.761904762,14.8185,6.4
155-45-3814,C,Naypyitaw,Membro,Feminino,Acessórios eletrônicos,88.55,8,35.42,743.82,3/19/2019,15:29,Cartão de débito,708.4,4.761904762,35.42,4.7
794-32-2436,B,Mandalay,Membro,Masculino,Acessórios eletrônicos,55.67,2,5567,116907,3/27/2019,15:08,Cartão de débito,111.34,4.761904762,5567,6
131-15-8856,C,Naypyitaw,Membro,Feminino,Comida e bebidas,72.52,8,29008,609168,3/30/2019,19:26,Cartão de crédito,580.16,4.761904762,29008,4
273-84-2164,C,Naypyitaw,Membro,Masculino,Acessórios eletrônicos,12.05,5,3.0125,63.2625,2/16/2019,15:53,Cartão de débito,60.25,4.761904762,3.0125,5.5
706-36-6154,A,Yangon,Membro,Masculino,Casa e estilo de vida,19.36,9,8712,182952,1/18/2019,18:43,Cartão de débito,174.24,4.761904762,8712,8.7
778-89-7974,C,Naypyitaw,Normal,Masculino,Saúde e beleza,70.21,6,21063,442323,3/30/2019,14:58,Dinheiro,421.26,4.761904762,21063,7.4
574-31-8277,B,Mandalay,Membro,Masculino,Acessórios de moda,33.63,1,1.6815,35.3115,3/20/2019,19:55,Dinheiro,33.63,4.761904762,1.6815,5.6
859-71-0933,C,Naypyitaw,Membro,Feminino,Esportes e viagem,15.49,2,1549,32529,1/16/2019,15:10,Dinheiro,30.98,4.761904762,1549,6.3
740-11-5257,C,Naypyitaw,Normal,Masculino,Acessórios eletrônicos,24.74,10,12.37,259.77,2/24/2019,16:44,Dinheiro,247.4,4.761904762,12.37,7.1
369-82-2676,B,Mandalay,Normal,Masculino,Acessórios eletrônicos,75.66,5,18915,397215,1/15/2019,18:22,Cartão de débito,378.3,4.761904762,18915,7.8
563-47-4072,B,Mandalay,Normal,Feminino,Saúde e beleza,55.81,6,16743,351603,1/22/2019,11:52,Dinheiro,334.86,4.761904762,16743,9.9
742-04-5161,A,Yangon,Membro,Masculino,Casa e estilo de vida,72.78,10,36.39,764.19,02/03/19,17:24,Dinheiro,727.8,4.761904762,36.39,7.3
149-15-7606,B,Mandalay,Membro,Masculino,Esportes e viagem,37.32,9,16794,352674,03/06/19,15:31,Cartão de débito,335.88,4.761904762,16794,5.1
133-77-3154,B,Mandalay,Membro,Masculino,Acessórios de moda,60.18,4,12036,252756,2/16/2019,18:04,Cartão de crédito,240.72,4.761904762,12036,9.4
169-52-4504,A,Yangon,Normal,Feminino,Acessórios eletrônicos,15.69,3,2.3535,49.4235,3/14/2019,14:13,Cartão de crédito,47.07,4.761904762,2.3535,5.8
250-81-7186,C,Naypyitaw,Normal,Feminino,Acessórios eletrônicos,99.69,1,4.9845,104.6745,2/27/2019,10:23,Cartão de crédito,99.69,4.761904762,4.9845,8
562-12-5430,A,Yangon,Membro,Feminino,Acessórios de moda,88.15,3,13.2225,277.6725,1/18/2019,10:11,Cartão de débito,264.45,4.761904762,13.2225,7.9
816-72-8853,A,Yangon,Membro,Feminino,Esportes e viagem,27.93,5,6.9825,146.6325,1/29/2019,15:48,Dinheiro,139.65,4.761904762,6.9825,5.9
491-38-3499,A,Yangon,Membro,Masculino,Acessórios de moda,55.45,1,2.7725,58.2225,2/26/2019,17:46,Cartão de crédito,55.45,4.761904762,2.7725,4.9
322-02-2271,B,Mandalay,Normal,Feminino,Esportes e viagem,42.97,3,6.4455,135.3555,02/03/19,11:46,Dinheiro,128.91,4.761904762,6.4455,9.3
842-29-4695,C,Naypyitaw,Membro,Masculino,Esportes e viagem,17.14,7,5999,125979,1/16/2019,12:07,Cartão de crédito,119.98,4.761904762,5999,7.9
725-67-2480,B,Mandalay,Membro,Feminino,Acessórios de moda,58.75,6,17625,370125,3/24/2019,18:14,Cartão de crédito,352.5,4.761904762,17625,5.9
641-51-2661,C,Naypyitaw,Membro,Feminino,Comida e bebidas,87.1,10,43.55,914.55,02/12/19,14:45,Cartão de crédito,871,4.761904762,43.55,9.9
714-02-3114,C,Naypyitaw,Normal,Feminino,Esportes e viagem,98.8,2,9.88,207.48,2/21/2019,11:39,Dinheiro,197.6,4.761904762,9.88,7.7
518-17-2983,A,Yangon,Normal,Feminino,Acessórios de moda,48.63,4,9726,204246,02/04/19,15:44,Cartão de débito,194.52,4.761904762,9726,7.6
